url,listing_type,name,price,category,bedrooms,bathrooms,floor_area,location,condition,amenities,region,locality,parking_space,is_furnished,lat,lng
https://tonaton.com/a-MfYFNdCgQWfSXzwNMYBPDIdAj7E9430f-2bdrm-apartment-in-ashaley-botwe-for-rent.html,rentals,2bdrm Apartment in Ashaley Botwe for rent,4000,Flats,2.0,2.0,540.0,"Greater Accra, Ashaley Botwe",Used,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ashaley Botwe,False,Unfurnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgSK8ylyviwETdiKZMRGeHJvFG-4bdrm-block-of-flats-in-adenta-for-rent.html,rentals,4bdrm Block of Flats in Adenta for rent,3000,Semi-Detached,4.0,3.0,600.0,"Greater Accra, Adenta",Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adenta,False,Semi-Furnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgKUzORwc2mnI0YH7wwRLV0KRh-2bdrm-townhouse-terrace-in-pleasant-properties-spintex-for-rent.html,rentals,"2bdrm Townhouse / Terrace in Pleasant Properties, Spintex for rent",15600,Townhouse,2.0,3.0,200.0,"Greater Accra, Spintex",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Semi-Furnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCh1q3jwMj2Z0PJ2m5kOHBaxaxu-2bdrm-apartment-in-ashley-botwe-for-rent.html,rentals,2bdrm Apartment in Ashley Botwe for rent,1500,Flats,2.0,2.0,1000.0,"Greater Accra, Ashaley Botwe",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",Greater Accra,Ashaley Botwe,False,Unfurnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgiDBFaZ8jprE0a9FskRNHhL9F-1bdrm-apartment-in-madina-for-rent.html,rentals,1bdrm Apartment in Madina for rent,1000,Flats,1.0,1.0,200.0,"Greater Accra, Madina",New,"24-hour Electricity,Apartment,Pre-Paid Meter,Tiled Floor",Greater Accra,Madina,False,Unfurnished,5.6731273,-0.1663851
https://tonaton.com/a-MfYFNdCgDSADQCnOBDzOYYz5JXJHHUzI-2bdrm-apartment-in-old-barrier-aplaku-for-rent.html,rentals,2bdrm Apartment in Old Barrier (Aplaku for rent,2000,Flats,2.0,2.0,155.0,"Greater Accra, Weija, Old Barrier / Weija",Used,"Air Conditioning,Apartment,Balcony,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Weija,False,Unfurnished,5.5513273,-0.3298248
https://tonaton.com/a-MfYFNdCgRjjtQoWa4YZeHUrk8esDZvSh-2bdrm-apartment-in-dome-for-rent.html,rentals,2bdrm Apartment in Dome for rent,1800,Flats,2.0,1.0,659.0,"Greater Accra, Dome",New,24-hour Electricity,Greater Accra,Dome,False,Unfurnished,5.6562651,-0.2338473
https://tonaton.com/a-MfYFNdCgL26HQxH7WNmeqC0ZoiMmffE7-5bdrm-house-in-ashongman-area-accra-metropolitan-for-rent.html,rentals,"5bdrm House in Ashongman Area., Accra Metropolitan for rent",13442,Detached,5.0,5.0,100.0,"Greater Accra, Accra Metropolitan",Used,"Kitchen Cabinets,Pop Ceiling,Tiled Floor,Wardrobe,Balcony",Greater Accra,Accra Metropolitan,False,Unfurnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgKRQZihwGlkEdTmPGprFnNno8-2bdrm-apartment-in-east-airport-for-rent.html,rentals,2bdrm Apartment in East Airport for rent,7150,Flats,2.0,3.0,5000.0,"Greater Accra, Airport Residential Area",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Airport Residential Area,False,Semi-Furnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgZzvq2iNGCRiFjo85JcfiIJN9-3bdrm-apartment-in-adentan-frafraha-for-rent.html,rentals,3bdrm Apartment in Adentan Frafraha for rent,3000,Flats,3.0,2.0,100.0,"Greater Accra, Adenta",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgpmrObGYMXvUrLOdO9jOJoOxt-1bdrm-apartment-in-adenta-for-rent.html,rentals,1bdrm Apartment in Adenta for rent,1200,Flats,1.0,1.0,200.0,"Greater Accra, Adenta",New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Refrigerator,Tiled Floor",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgAeLJTFtITb6BDs0te7cDEpBO-4bdrm-house-in-east-legon-for-rent.html,rentals,4bdrm House in East Legon for rent,15000,Detached,4.0,4.0,900.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgURiL4L4MsvV7Fyvj9IUkLHJd-6bdrm-house-in-millions-properties-kumasi-metropolitan-for-rent.html,rentals,"6bdrm House in Millions Properties, Kumasi Metropolitan for rent",7000,Detached,6.0,5.0,100.0,"Ashanti, Kumasi Metropolitan",Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Ashanti,Kumasi Metropolitan,False,Unfurnished,6.6932173,-1.627507
https://tonaton.com/a-MfYFNdCgi9BF4Skbr0s28welLeLbEfgY-1bdrm-apartment-in-tseaddo-airport-residential-area-for-rent.html,rentals,"1bdrm Apartment in Tseaddo, Airport Residential Area for Rent",1500,Flats,1.0,1.0,111.0,"Greater Accra, Airport Residential Area",New,"Balcony,Hot Water,Tiled Floor,Pre-Paid Meter,24-hour Electricity",Greater Accra,Airport Residential Area,False,Unfurnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgLYOjMnupC8ssTLTicVW3xd0E-5bdrm-house-in-tesano-for-rent.html,rentals,5bdrm House in Tesano for rent,25500,Detached,5.0,4.0,100.0,"Greater Accra, Tesano",Used,"24-hour Electricity,Air Conditioning,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Dining Area,Dishwasher,Hot Water",Greater Accra,Tesano,False,Unfurnished,5.605703399999999,-0.2353967
https://tonaton.com/a-MfYFNdCgP2CDF03CNA01MZkLP6escm9P-3bdrm-house-in-oyarifa-for-rent.html,rentals,3bdrm House in Oyarifa for rent,1800,Detached,3.0,3.0,600.0,"Greater Accra, Oyarifa",New,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Greater Accra,Oyarifa,False,Semi-Furnished,5.7556353,-0.1738945
https://tonaton.com/a-MfYFNdCgff5lBKLTWz1Hulf9fn9THXUG-2bdrm-apartment-in-community-8-ashaley-botwe-for-rent.html,rentals,"2bdrm Apartment in Community 8, Ashaley Botwe for rent",5000,Flats,2.0,3.0,200.0,"Greater Accra, Ashaley Botwe",New,"Air Conditioning,Apartment,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ashaley Botwe,False,Semi-Furnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgZ4csZDrgRzcfena8kEZp9txZ-1bdrm-apartment-in-lashibi-spintex-for-rent.html,rentals,"1bdrm Apartment in Lashibi, Spintex for rent",1700,Flats,1.0,1.0,40.0,"Greater Accra, Spintex",Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgkLHzaAoMeisTHxoAzlHj1OYI-furnished-3bdrm-house-in-east-legon-for-rent.html,rentals,Furnished 3bdrm House in East Legon for rent,46950,Detached,3.0,4.0,100.0,"Greater Accra, East Legon",New,"Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe,TV,Wi-Fi",Greater Accra,East Legon,False,Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCglkTx7QL8jRmsdRy2JVopnWVA-1bdrm-apartment-in-legacy-solid-real-teshie-for-rent.html,rentals,"1bdrm Apartment in Legacy Solid Real, Teshie for rent",900,Flats,1.0,1.0,17.0,"Greater Accra, Teshie",Used,"Pre-Paid Meter,24-hour Electricity,Pop Ceiling,Tiled Floor,Dishwasher,Kitchen Cabinets,Apartment",Greater Accra,Teshie,False,Semi-Furnished,5.5831665,-0.1046082
https://tonaton.com/a-MfYFNdCgu6uAOMC3DoeE5YXpFei5efCH-1bdrm-apartment-in-west-legon-for-rent.html,rentals,1bdrm Apartment in West Legon for rent,1000,Flats,1.0,1.0,1000.0,"Greater Accra, West Legon",New,"24-hour Electricity,Apartment,Balcony,Chandelier,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,West Legon,False,Unfurnished,5.6495001,-0.2100343
https://tonaton.com/a-MfYFNdCgjzGOoHtHE2DB3m5ajqCMUTBd-furnished-studio-apartment-in-tseaddo-for-rent.html,rentals,Furnished Studio Apartment in Tseaddo for rent,10000,Flats,1.0,1.0,100.0,"Greater Accra, Teshie, Tseaddo",Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Teshie,False,Furnished,5.5862504,-0.1394584
https://tonaton.com/a-MfYFNdCgKZoAdunAmIal05k7RDBRjO0G-furnished-1bdrm-apartment-in-east-legon-american-house-for-rent.html,rentals,"Furnished 1bdrm Apartment in East Legon, American House for rent",19200,Flats,1.0,1.0,1000.0,"Greater Accra, East Legon, American House",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV",Greater Accra,East Legon,False,Furnished,5.6439894,-0.1485298
https://tonaton.com/a-MfYFNdCgdPUVoX8pVXc07sPdzAhCzjbx-1bdrm-apartment-in-legacy-solid-real-teshie-for-rent.html,rentals,"1bdrm Apartment in Legacy Solid Real, Teshie for rent",1400,Flats,1.0,1.0,15.0,"Greater Accra, Teshie",New,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor,Apartment,Pre-Paid Meter,Hot Water,Air Conditioning",Greater Accra,Teshie,False,Semi-Furnished,5.5831665,-0.1046082
https://tonaton.com/a-MfYFNdCgQQs8APyGgEtpRJcfDUa3LR50-2bdrm-apartment-in-new-market-kasoa-for-rent.html,rentals,"2bdrm Apartment in New Market, Kasoa for rent",850,Flats,2.0,1.0,10.0,"Greater Accra, Kasoa",New,"Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Kasoa,False,Unfurnished,5.5344155,-0.4252737
https://tonaton.com/a-MfYFNdCgUKGON5YI97HqKKdsW9zBOnQP-4bdrm-house-in-tesano-for-rent.html,rentals,4bdrm House in Tesano for rent,22500,Detached,4.0,4.0,900.0,"Greater Accra, Tesano",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Refrigerator",Greater Accra,Tesano,False,Semi-Furnished,5.605703399999999,-0.2353967
https://tonaton.com/a-MfYFNdCgwMyG6ck0od54IusjqoCR99Ms-1bdrm-apartment-in-tesano-for-rent.html,rentals,1bdrm Apartment in Tesano for rent,2000,Flats,1.0,2.0,100.0,"Greater Accra, Tesano",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Tesano,False,Semi-Furnished,5.605703399999999,-0.2353967
https://tonaton.com/a-MfYFNdCgCYeS77zdyyvTdDDVxhb9XsF3-4bdrm-duplex-in-living-large-adjiriganor-for-rent.html,rentals,"4bdrm Duplex in Living Large, Adjiriganor for Rent",7440,Duplex,4.0,5.0,18.0,"Greater Accra, Adjiriganor",Renovated,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Adjiriganor,False,Unfurnished,5.6510376,-0.1354586
https://tonaton.com/a-MfYFNdCgx6D9rTMAX1qxxKF0sLVxlvbI-5bdrm-house-in-atomic-north-legon-for-rent.html,rentals,"5bdrm House in Atomic, North Legon for rent",16000,Detached,5.0,5.0,758.0,"Greater Accra, North Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,North Legon,False,Semi-Furnished,5.6825806,-0.1916501
https://tonaton.com/a-MfYFNdCghla2iEAm3J19B2Xk1OiDl0xi-2bdrm-apartment-in-east-legon-for-rent.html,rentals,2bdrm Apartment in East Legon for Rent,3989,Flats,2.0,1.0,145.0,"Greater Accra, East Legon",Used,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgxc2EjKYOom9UbNKXuCTaeiD9-3bdrm-house-in-coastal-estates-spintex-for-rent.html,rentals,"3bdrm House in Coastal Estates, Spintex for rent",6500,Detached,3.0,4.0,100.0,"Greater Accra, Spintex",Used,"Wardrobe,Air Conditioning,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor,Pop Ceiling,Dishwasher,Dining Area,Hot Water,24-hour Electricity,Balcony",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgAcZ596vBZmM8uGhiMSUue0Bw-3bdrm-house-in-bronko-housing-baatsona-total-for-rent.html,rentals,"3bdrm House in Bronko Housing, Baatsona Total for rent",8000,Detached,3.0,3.0,100.0,"Greater Accra, Spintex, Baatsona Total",Used,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6274508,-0.0872742
https://tonaton.com/a-MfYFNdCglk6GWNXvQhXImL3d4VGLAXDw-4bdrm-house-in-spintex-for-rent.html,rentals,4bdrm House in Spintex for Rent,20050,Detached,4.0,5.0,111.0,"Greater Accra, Spintex",New,"Tiled Floor,Kitchen Cabinets,Air Conditioning,Pop Ceiling,24-hour Electricity,Pre-Paid Meter,Wardrobe",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgtzRR62LxezzhUlhUkMuX3ifi-1bdrm-apartment-in-marios-properties-east-legon-for-rent.html,rentals,"1bdrm Apartment in Mario’S Properties, East Legon for rent",3500,Flats,1.0,2.0,1000.0,"Greater Accra, East Legon",Used,"Apartment,Air Conditioning,24-hour Electricity,Kitchen Shelf,Pop Ceiling,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,False,Unfurnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgfyhaELbP3QKeuDEhelmMLeyC-furnished-4bdrm-house-in-east-legon-for-rent.html,rentals,Furnished 4bdrm House in East Legon for Rent,26486,Detached,4.0,5.0,150.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Microwave,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgGRJy1LczLPLlBqDVacCKkvj3-furnished-2bdrm-apartment-in-kumasi-metropolitan-for-rent.html,rentals,Furnished 2bdrm Apartment in Kumasi Metropolitan for rent,500,Flats,2.0,1.0,800.0,"Ashanti, Kumasi Metropolitan",Used,"Kitchen Shelf,Apartment,Pop Ceiling,24-hour Electricity,Tiled Floor,Balcony,Pre-Paid Meter,Dining Area,Kitchen Cabinets",Ashanti,Kumasi Metropolitan,False,Furnished,6.6932173,-1.627507
https://tonaton.com/a-MfYFNdCh2NDpFdql8jPNWJ8JGrMLiQGU-2bdrm-house-in-gbawe-zero-accra-metropolitan-for-rent.html,rentals,"2bdrm House in Gbawe Zero, Accra Metropolitan for rent",2000,Detached,2.0,2.0,20.0,"Greater Accra, Accra Metropolitan",Used,"24-hour Electricity,Air Conditioning,Kitchen Shelf,Pop Ceiling,Refrigerator,Tiled Floor",Greater Accra,Accra Metropolitan,False,Unfurnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgS0nzHLHRGAeaU7mBv8kwxUhF-2bdrm-apartment-in-suadom-properties-coca-cola-for-rent.html,rentals,"2bdrm Apartment in Suadom Properties, Coca Cola for rent",2700,Flats,2.0,2.0,2218.0,"Greater Accra, Spintex, Coca Cola",New,"Air Conditioning,Pop Ceiling",Greater Accra,Spintex,False,Unfurnished,5.6312394,-0.1422768
https://tonaton.com/a-MfYFNdCgrQTlrdMqMzeKzFmHCiIoT6T1-furnished-1bdrm-apartment-in-m-e-e-estate-agency-adenta-for-rent.html,rentals,"Furnished 1bdrm Apartment in M.E.E Estate Agency, Adenta for rent",3000,Flats,1.0,1.0,35.0,"Greater Accra, Adenta",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",Greater Accra,Adenta,False,Furnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgVDAgy4OnpUqTJsahY3MTonqu-2bdrm-apartment-in-t-t-ansa-homes-adenta-for-rent.html,rentals,"2bdrm Apartment in T T Ansa Homes, Adenta for rent",2300,Flats,2.0,2.0,250.0,"Greater Accra, Adenta",New,"24-hour Electricity,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Tiled Floor",Greater Accra,Adenta,False,Unfurnished,5.7141674,-0.15418
https://tonaton.com/a-MfYFNdCgZD9qFJSyv3iacVdAQd9ST9bk-studio-apartment-in-koforidua-adweso-new-juaben-municipal-for-rent.html,rentals,"Studio Apartment in Koforidua Adweso, New-Juaben Municipal for rent",500,Flats,1.0,1.0,18.0,"Eastern Region, New-Juaben Municipal",Used,"24-hour Electricity,Air Conditioning,Apartment,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Eastern Region,New-Juaben Municipal,False,Unfurnished,6.131398799999999,-0.3183792
https://tonaton.com/a-MfYFNdCgVVUMgPNi2R7dnvohMl0Yn752-1bdrm-apartment-in-devtraco-estate-spintex-for-rent.html,rentals,"1bdrm Apartment in Devtraco Estate, Spintex for Rent",700,Flats,1.0,1.0,4999.0,"Greater Accra, Spintex",New,"24-hour Electricity,Apartment,Kitchen Cabinets,Pre-Paid Meter,Dishwasher,Kitchen Shelf,Pop Ceiling,Tiled Floor,Balcony",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgmvT9QLWAKyJoGKM0Drw7GK9R-2bdrm-apartment-in-suadom-properties-baatsona-total-for-rent.html,rentals,"2bdrm Apartment in Suadom Properties, Baatsona Total for rent",3000,Flats,2.0,3.0,126.0,"Greater Accra, Spintex, Baatsona Total",New,"Air Conditioning,24-hour Electricity,Apartment,Wardrobe,Pop Ceiling,Balcony,Pre-Paid Meter,Dining Area,Tiled Floor,Chandelier,Kitchen Cabinets,Kitchen Shelf,Hot Water",Greater Accra,Spintex,False,Unfurnished,5.6274508,-0.0872742
https://tonaton.com/a-MfYFNdCgsscOvWdyaidUEIGFE35q7edr-1bdrm-room-parlour-in-adjiriganor-for-rent.html,rentals,1bdrm Room & Parlour in Adjiriganor for rent,2200,Flats,1.0,1.0,200.0,"Greater Accra, Adjiriganor",New,"24-hour Electricity,Pre-Paid Meter,Tiled Floor",Greater Accra,Adjiriganor,False,Unfurnished,5.6510376,-0.1354586
https://tonaton.com/a-MfYFNdCgXTGIQh0ppGMSQG5aGIxvRQlk-3bdrm-house-in-spintex-for-rent.html,rentals,3bdrm House in Spintex for Rent,8000,Detached,3.0,3.0,111.0,"Greater Accra, Spintex",Used,"Kitchen Shelf,24-hour Electricity,Pre-Paid Meter,Tiled Floor,Pop Ceiling,Air Conditioning,Kitchen Cabinets",Greater Accra,Spintex,False,Unfurnished,5.6376136,-0.1266064
https://tonaton.com/a-MfYFNdCgOzSGvmDUbaXvr94ZvYEosHO4-furnished-3bdrm-apartment-in-haatso-accra-metropolitan-for-rent.html,rentals,"Furnished 3bdrm Apartment in Haatso, Accra Metropolitan for rent",9000,Flats,3.0,3.0,700.0,"Greater Accra, Accra Metropolitan",Used,"Apartment,Pop Ceiling,Kitchen Cabinets,Balcony,Tiled Floor,Wardrobe",Greater Accra,Accra Metropolitan,False,Furnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgVsOxkAj5PfiUsaI5lx9pwT7s-furnished-3bdrm-apartment-in-airport-residential-area-for-rent.html,rentals,Furnished 3bdrm Apartment in Airport Residential Area for rent,49500,Flats,3.0,3.0,210.0,"Greater Accra, Airport Residential Area",Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Airport Residential Area,False,Furnished,5.606104699999999,-0.1860362
https://tonaton.com/a-MfYFNdCgGO26P2siFtYKg45AW2RMyIr1-3bdrm-house-in-legacy-consult-greda-estate-for-rent.html,rentals,"3bdrm House in Legacy Consult, GREDA Estate for Rent",2500,Detached,3.0,2.0,18.0,"Greater Accra, Teshie, GREDA Estate",Used,"24-hour Electricity,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Teshie,False,Semi-Furnished,5.618390000000001,-0.1035441
https://tonaton.com/a-MfYFNdCgYxbT8o6elG8JeOskUiGw7zKw-2bdrm-apartment-in-santor-gate-ashaley-botwe-for-rent.html,rentals,"2bdrm Apartment in Santor Gate, Ashaley Botwe for rent",3500,Flats,2.0,3.0,200.0,"Greater Accra, Ashaley Botwe",New,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Ashaley Botwe,False,Semi-Furnished,5.6802129,-0.1372479
https://tonaton.com/a-MfYFNdCgEWFOTFVHM5zCUCgFe2cQuBvg-4bdrm-house-in-east-legon-for-rent.html,rentals,4bdrm House in East Legon for rent,36000,Detached,4.0,4.0,800.0,"Greater Accra, East Legon",New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,East Legon,False,Semi-Furnished,5.6358281,-0.1613592
https://tonaton.com/a-MfYFNdCgmBFIo3HOE6tdBLZ6ljTSLhse-1bdrm-apartment-in-acp-kwabenya-for-rent.html,rentals,"1bdrm Apartment in Acp, Kwabenya for rent",1500,Flats,1.0,1.0,10.0,"Greater Accra, Ga West Municipal, Kwabenya",New,"Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Ga West Municipal,False,Unfurnished,5.6844172,-0.2537157
https://tonaton.com/a-MfYFNdCgoIoPMt708Ww6AEg4MO2qnqVF-4bdrm-duplex-in-east-airport-accra-metropolitan-for-rent.html,rentals,"4bdrm Duplex in East Airport, Accra Metropolitan for rent",30000,Duplex,4.0,5.0,900.0,"Greater Accra, Accra Metropolitan",New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Tiled Floor,Wardrobe",Greater Accra,Accra Metropolitan,False,Unfurnished,5.5459415,-0.2103988
https://tonaton.com/a-MfYFNdCgujfScTMe5qB6Hj1qx8q1W2A4-1bdrm-apartment-in-dansoman-exhibition-for-rent.html,rentals,1bdrm Apartment in Dansoman Exhibition for rent,1200,Flats,1.0,1.0,14.0,"Greater Accra, Dansoman",New,24-hour Electricity,Greater Accra,Dansoman,False,Semi-Furnished,5.5427477,-0.2565425
